folder	file_name	genus	species	data_source	country	specimen_id
2019 November	DSC_1065.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-04
2019 November	DSC_1066.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-04
2019 November	DSC_1069.JPG	Apistogramma	sp. nov	field	Peru	T6-CV2QKANT-06
2019 November	DSC_1068.JPG	Gasteropelecus	sternicla	field	Peru	T6-CV2QKANT-05
2019 November	DSC_1067.JPG	Gasteropelecus	sternicla	field	Peru	T6-CV2QKANT-05
2019 November	DSC_1070.JPG	Apistogramma	sp. nov	field	Peru	T6-CV2QKANT-06
2019 November	DSC_1071.JPG	Hyphessobrycon	cf. margitae	field	Peru	T6-CV2QKANT-07
2019 November	DSC_1073.JPG	Hemigrammus	sp. 2	field	Peru	T6-CV2QKANT-08
2019 November	DSC_1072.JPG	Hyphessobrycon	cf. margitae	field	Peru	T6-CV2QKANT-07
2019 November	DSC_1074.JPG	Hemigrammus	sp. 2	field	Peru	T6-CV2QKANT-08
2019 November	DSC_1075.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-09
2019 November	DSC_1077.JPG	Bujurquina	moriorum	field	Peru	T6-CV2QKANT-10
2019 November	DSC_1078.JPG	Bujurquina	moriorum	field	Peru	T6-CV2QKANT-10
2019 November	DSC_1076.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-09
2019 November	DSC_1079.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T6-CV2QKANT-11
2019 November	DSC_1081.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-12
2019 November	DSC_1083.JPG	Hoplias	malabaricus	field	Peru	KACV2-08
2019 November	DSC_1080.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T6-CV2QKANT-11
2019 November	DSC_1082.JPG	Moenkhausia	sp. 1	field	Peru	T6-CV2QKANT-12
2019 November	DSC_1084.JPG	Hoplias	malabaricus	field	Peru	KACV2-08
2019 November	DSC_1087.JPG	Rhytiodus	argenteofuscus	field	Peru	KACV2-10
2019 November	DSC_1086.JPG	Serrasalmus	rhombeus	field	Peru	KACV2-09
2019 November	DSC_1085.JPG	Serrasalmus	rhombeus	field	Peru	KACV2-09
2019 November	DSC_1090.JPG	Hoplias	malabaricus	field	Peru	KACV2-11
2019 November	DSC_1089.JPG	Hoplias	malabaricus	field	Peru	KACV2-11
2019 November	DSC_1088.JPG	Rhytiodus	argenteofuscus	field	Peru	KACV2-10
2019 November	DSC_1091.JPG	Hoplias	malabaricus	field	Peru	KACV2-12
2019 November	DSC_1093.JPG	Hoplias	malabaricus	field	Peru	KACV2-13
2019 November	DSC_1092.JPG	Hoplias	malabaricus	field	Peru	KACV2-12
2019 November	DSC_1094.JPG	Hoplias	malabaricus	field	Peru	KACV2-13
2019 November	DSC_1095.JPG	Loricaria	sp. 1	field	Peru	KACV2-14
2019 November	DSC_1097.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-01
2019 November	DSC_1098.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-01
2019 November	DSC_1096.JPG	Loricaria	sp. 1	field	Peru	KACV2-14
2019 November	DSC_1099.JPG	Crenicichla	lucius	field	Peru	P1-CV2QKATI-02
2019 November	DSC_1100.JPG	Crenicichla	lucius	field	Peru	P1-CV2QKATI-02
2019 November	DSC_1101.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-03
2019 November	DSC_1102.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-03
2019 November	DSC_1103.JPG	Corydoras	pastazensis 	field	Peru	P1-CV2QKATI-04
2019 November	DSC_1105.JPG	Creagrutus	beni	field	Peru	P1-CV2QKATI-05
2019 November	DSC_1107.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-06
2019 November	DSC_1106.JPG	Creagrutus	beni	field	Peru	P1-CV2QKATI-05
2019 November	DSC_1104.JPG	Corydoras	pastazensis 	field	Peru	P1-CV2QKATI-04
2019 November	DSC_1108.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-06
2019 November	DSC_1109.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-07
2019 November	DSC_1110.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-07
2019 November	DSC_1111.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-08
2019 November	DSC_1113.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-09
2019 November	DSC_1114.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-09
2019 November	DSC_1112.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-08
2019 November	DSC_1115.JPG	Bryconops	caudomaculatus	field	Peru	P1-CV2QKATI-10
2019 November	DSC_1116.JPG	Bryconops	caudomaculatus	field	Peru	P1-CV2QKATI-10
2019 November	DSC_1118.JPG	Characidium	cf. etheostoma	field	Peru	P1-CV2QKATI-11
2019 November	DSC_1117.JPG	Characidium	cf. etheostoma	field	Peru	P1-CV2QKATI-11
2019 November	DSC_1120.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-12
2019 November	DSC_1121.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-13
2019 November	DSC_1119.JPG	Steindachnerina	sp. 1	field	Peru	P1-CV2QKATI-12
2019 November	DSC_1122.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-13
2019 November	DSC_1123.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-14
2019 November	DSC_1124.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-14
2019 November	DSC_1125.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-15
2019 November	DSC_1126.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-15
2019 November	DSC_1127.JPG	Thalassophryne	amazonica	field	Peru	P1-CV2QKATI-16
2019 November	DSC_1129.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-17
2019 November	DSC_1128.JPG	Thalassophryne	amazonica	field	Peru	P1-CV2QKATI-16
2019 November	DSC_1130.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-17
2019 November	DSC_1131.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-18
2019 November	DSC_1133.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-19
2019 November	DSC_1132.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-18
2019 November	DSC_1134.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-19
2019 November	DSC_1135.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-20
2019 November	DSC_1137.JPG	Microschemobrycon	sp. 1	field	Peru	P1-CV2QKATI-21
2019 November	DSC_1136.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-20
2019 November	DSC_1138.JPG	Microschemobrycon	sp. 1	field	Peru	P1-CV2QKATI-21
2019 November	DSC_1139.JPG	Rineloricaria	sp. 1	field	Peru	P1-CV2QKATI-22
2019 November	DSC_1140.JPG	Rineloricaria	sp. 1	field	Peru	P1-CV2QKATI-22
2019 November	DSC_1141.JPG	Rineloricaria	sp. 1	field	Peru	P1-CV2QKATI-23
2019 November	DSC_1142.JPG	Rineloricaria	sp. 1	field	Peru	P1-CV2QKATI-23
2019 November	DSC_1143.JPG	Limatulichtys	griseus	field	Peru	P1-CV2QKATI-24
2019 November	DSC_1144.JPG	Limatulichtys	griseus	field	Peru	P1-CV2QKATI-24
2019 November	DSC_1145.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-25
2019 November	DSC_1146.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-25
2019 November	DSC_1147.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-26
2019 November	DSC_1148.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-26
2019 November	DSC_1149.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-27
2019 November	DSC_1150.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-27
2019 November	DSC_1151.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-28
2019 November	DSC_1152.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-28
2019 November	DSC_1154.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-29
2019 November	DSC_1153.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-29
2019 November	DSC_1155.JPG	Limatulichtys	griseus	field	Peru	P1-CV2QKATI-30
2019 November	DSC_1156.JPG	Limatulichtys	griseus	field	Peru	P1-CV2QKATI-30
2019 November	DSC_1157.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-31
2019 November	DSC_1158.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-31
2019 November	DSC_1159.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-32
2019 November	DSC_1160.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-32
2019 November	DSC_1161.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-33
2019 November	DSC_1162.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-33
2019 November	DSC_1163.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-34
2019 November	DSC_1165.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-35
2019 November	DSC_1166.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-35
2019 November	DSC_1164.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-34
2019 November	DSC_1167.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-36
2019 November	DSC_1169.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-37
2019 November	DSC_1170.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-37
2019 November	DSC_1168.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-36
2019 November	DSC_1171.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-38
2019 November	DSC_1174.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-39
2019 November	DSC_1172.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-38
2019 November	DSC_1173.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-39
2019 November	DSC_1175.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-40
2019 November	DSC_1177.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-41
2019 November	DSC_1176.JPG	Otocinclus	macrospilus	field	Peru	P1-CV2QKATI-40
2019 November	DSC_1179.JPG	Limatulichtys	griseus	field	Peru	P1-CV2QKATI-42
2019 November	DSC_1178.JPG	Ochmacanthus	reinhardtii	field	Peru	P1-CV2QKATI-41
2019 November	DSC_1180.JPG	Limatulichtys	griseus	field	Peru	P1-CV2QKATI-42
2019 November	DSC_1181.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-43
2019 November	DSC_1183.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-44
2019 November	DSC_1182.JPG	Otocinclus	hoppei	field	Peru	P1-CV2QKATI-43
2019 November	DSC_1184.JPG	Corydoras	atropersonatus	field	Peru	P1-CV2QKATI-44
2019 November	DSC_1185.JPG	Hoplias	malabaricus	field	Peru	KACV2-15
2019 November	DSC_1187.JPG	Leporinus	fridereci	field	Peru	KACV2-16
2019 November	DSC_1186.JPG	Hoplias	malabaricus	field	Peru	KACV2-15
2019 November	DSC_1188.JPG	Leporinus	fridereci	field	Peru	KACV2-16
2019 November	DSC_1189.JPG	Hoplias	malabaricus	field	Peru	KACV2-17
2019 November	DSC_1190.JPG	Hoplias	malabaricus	field	Peru	KACV2-17
2019 November	DSC_1191.JPG	Acestrorhynchus	falcatus	field	Peru	KACV2-18
2019 November	DSC_1197.JPG	Bujurquina	huallagae	field	Peru	P2-CV2QKATI-01
2019 November	DSC_1192.JPG	Acestrorhynchus	falcatus	field	Peru	KACV2-18
2019 November	DSC_1199.JPG	Pimelodella	sp. 2	field	Peru	P2-CV2QKATI-02
2019 November	DSC_1198.JPG	Bujurquina	huallagae	field	Peru	P2-CV2QKATI-01
2019 November	DSC_1200.JPG	Pimelodella	sp. 2	field	Peru	P2-CV2QKATI-02
2019 November	DSC_1201.JPG	Pimelodella	sp. 2	field	Peru	P2-CV2QKATI-03
2019 November	DSC_1202.JPG	Pimelodella	sp. 2	field	Peru	P2-CV2QKATI-03
2019 November	DSC_1204.JPG	Pimelodella	sp. 2	field	Peru	P2-CV2QKATI-04
2019 November	DSC_1205.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-05
2019 November	DSC_1203.JPG	Pimelodella	sp. 2	field	Peru	P2-CV2QKATI-04
2019 November	DSC_1206.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-05
2019 November	DSC_1207.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-06
2019 November	DSC_1208.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-06
2019 November	DSC_1209.JPG	Phenacogaster	sp. 1	field	Peru	P2-CV2QKATI-07
2019 November	DSC_1210.JPG	Phenacogaster	sp. 1	field	Peru	P2-CV2QKATI-07
2019 November	DSC_1212.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-08
2019 November	DSC_1211.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-08
2019 November	DSC_1213.JPG	Microschemobrycon	sp. 1	field	Peru	P2-CV2QKATI-09
2019 November	DSC_1214.JPG	Microschemobrycon	sp. 1	field	Peru	P2-CV2QKATI-09
2019 November	DSC_1215.JPG	Hemigrammus	sp. 1	field	Peru	P2-CV2QKATI-10
2019 November	DSC_1216.JPG	Hemigrammus	sp. 1	field	Peru	P2-CV2QKATI-10
2019 November	DSC_1217.JPG	Microschemobrycon	sp. 1	field	Peru	P2-CV2QKATI-11
2019 November	DSC_1218.JPG	Microschemobrycon	sp. 1	field	Peru	P2-CV2QKATI-11
2019 November	DSC_1220.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-12
2019 November	DSC_1219.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-12
2019 November	DSC_1222.JPG	Brachychalcinus	nummus	field	Peru	P2-CV2QKATI-13
2019 November	DSC_1221.JPG	Brachychalcinus	nummus	field	Peru	P2-CV2QKATI-13
2019 November	DSC_1223.JPG	Phenacogaster	sp. 1	field	Peru	P2-CV2QKATI-14
2019 November	DSC_1224.JPG	Phenacogaster	sp. 1	field	Peru	P2-CV2QKATI-14
2019 November	DSC_1226.JPG	Bujurquina	huallagae	field	Peru	P2-CV2QKATI-15
2019 November	DSC_1225.JPG	Bujurquina	huallagae	field	Peru	P2-CV2QKATI-15
2019 November	DSC_1227.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-16
2019 November	DSC_1228.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-16
2019 November	DSC_1229.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-17
2019 November	DSC_1231.JPG	Creagrutus	beni	field	Peru	P2-CV2QKATI-18
2019 November	DSC_1230.JPG	Knodus	kaquetae	field	Peru	P2-CV2QKATI-17
2019 November	DSC_1232.JPG	Creagrutus	beni	field	Peru	P2-CV2QKATI-18
2019 November	DSC_1233.JPG	Characidium	sp. 1	field	Peru	P2-CV2QKATI-19
2019 November	DSC_1234.JPG	Characidium	sp. 1	field	Peru	P2-CV2QKATI-19
2019 November	DSC_1235.JPG	Crenicichla	reticulata	field	Peru	P2-CV2QKATI-20
2019 November	DSC_1236.JPG	Crenicichla	reticulata	field	Peru	P2-CV2QKATI-20
2019 November	DSC_1238.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-01
2019 November	DSC_1237.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-01
2019 November	DSC_1239.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-02
2019 November	DSC_1240.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-02
2019 November	DSC_1241.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-03
2019 November	DSC_1242.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-03
2019 November	DSC_1243.JPG	Crenicichla	lucius	field	Peru	P3-CV2QKATI-04
2019 November	DSC_1244.JPG	Crenicichla	lucius	field	Peru	P3-CV2QKATI-04
2019 November	DSC_1248.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-06
2019 November	DSC_1245.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-05
2019 November	DSC_1246.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-05
2019 November	DSC_1247.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-06
2019 November	DSC_1251.JPG	Limatulichtys	griseus	field	Peru	P3-CV2QKATI-08
2019 November	DSC_1249.JPG	Lasiancistrus	schomburgkii	field	Peru	P3-CV2QKATI-07
2019 November	DSC_1250.JPG	Lasiancistrus	schomburgkii	field	Peru	P3-CV2QKATI-07
2019 November	DSC_1252.JPG	Limatulichtys	griseus	field	Peru	P3-CV2QKATI-08
2019 November	DSC_1253.JPG	Bryconops	caudomaculatus	field	Peru	P3-CV2QKATI-09
2019 November	DSC_1255.JPG	Pimelodella	sp. 1	field	Peru	P3-CV2QKATI-10
2019 November	DSC_1254.JPG	Bryconops	caudomaculatus	field	Peru	P3-CV2QKATI-09
2019 November	DSC_1256.JPG	Pimelodella	sp. 1	field	Peru	P3-CV2QKATI-10
2019 November	DSC_1257.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-11
2019 November	DSC_1259.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-12
2019 November	DSC_1258.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-11
2019 November	DSC_1260.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-12
2019 November	DSC_1262.JPG	Farlowella	platorynchus	field	Peru	P3-CV2QKATI-13
2019 November	DSC_1261.JPG	Farlowella	platorynchus	field	Peru	P3-CV2QKATI-13
2019 November	DSC_1263.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-14
2019 November	DSC_1264.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-14
2019 November	DSC_1265.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-15
2019 November	DSC_1268.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-16
2019 November	DSC_1266.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-15
2019 November	DSC_1267.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-16
2019 November	DSC_1269.JPG	Otocinclus	sp. 1	field	Peru	P3-CV2QKATI-17
2019 November	DSC_1270.JPG	Otocinclus	sp. 1	field	Peru	P3-CV2QKATI-17
2019 November	DSC_1271.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-18
2019 November	DSC_1272.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-18
2019 November	DSC_1273.JPG	Farlowella	platorynchus	field	Peru	P3-CV2QKATI-19
2019 November	DSC_1275.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-20
2019 November	DSC_1274.JPG	Farlowella	platorynchus	field	Peru	P3-CV2QKATI-19
2019 November	DSC_1276.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-20
2019 November	DSC_1277.JPG	Crenicichla	anthurus	field	Peru	P3-CV2QKATI-21
2019 November	DSC_1278.JPG	Crenicichla	anthurus	field	Peru	P3-CV2QKATI-21
2019 November	DSC_1279.JPG	Imparfinis	cf. stictonotus	field	Peru	P3-CV2QKATI-22
2019 November	DSC_1280.JPG	Imparfinis	cf. stictonotus	field	Peru	P3-CV2QKATI-22
2019 November	DSC_1281.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-23
2019 November	DSC_1282.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-23
2019 November	DSC_1283.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-24
2019 November	DSC_1284.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-24
2019 November	DSC_1285.JPG	Apistogramma	sp. nov	field	Peru	P3-CV2QKATI-25
2019 November	DSC_1287.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-26
2019 November	DSC_1286.JPG	Apistogramma	sp. nov	field	Peru	P3-CV2QKATI-25
2019 November	DSC_1288.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-26
2019 November	DSC_1289.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-27
2019 November	DSC_1290.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-27
2019 November	DSC_1291.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-28
2019 November	DSC_1292.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-28
2019 November	DSC_1293.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-29
2019 November	DSC_1294.JPG	Bujurquina	huallagae	field	Peru	P3-CV2QKATI-29
2019 November	DSC_1295.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-30
2019 November	DSC_1296.JPG	Creagrutus	beni	field	Peru	P3-CV2QKATI-30
2019 November	DSC_1297.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-31
2019 November	DSC_1298.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-31
2019 November	DSC_1299.JPG	Rineloricaria	sp. 1	field	Peru	P3-CV2QKATI-32
2019 November	DSC_1301.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-33
2019 November	DSC_1300.JPG	Rineloricaria	sp. 1	field	Peru	P3-CV2QKATI-32
2019 November	DSC_1302.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-33
2019 November	DSC_1304.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-34
2019 November	DSC_1303.JPG	Knodus	kaquetae	field	Peru	P3-CV2QKATI-34
2019 November	DSC_1305.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-35
2019 November	DSC_1306.JPG	Characidium	cf. etheostoma	field	Peru	P3-CV2QKATI-35
2019 November	DSC_1308.JPG	Otocinclus	sp. 1	field	Peru	P3-CV2QKATI-36
2019 November	DSC_1307.JPG	Otocinclus	sp. 1	field	Peru	P3-CV2QKATI-36
2019 November	DSC_1309.JPG	Otocinclus	hoppei	field	Peru	P3-CV2QKATI-37
2019 November	DSC_1310.JPG	Otocinclus	hoppei	field	Peru	P3-CV2QKATI-37
2019 November	DSC_1311.JPG	Microschemobrycon	sp. 1	field	Peru	P3-CV2QKATI-38
2019 November	DSC_1312.JPG	Microschemobrycon	sp. 1	field	Peru	P3-CV2QKATI-38
2019 November	DSC_1313.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-19
2019 November	DSC_1313.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-20
2019 November	DSC_1315.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-19
2019 November	DSC_1315.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-20
2019 November	DSC_1314.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-19
2019 November	DSC_1314.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-20
2019 November	DSC_1317.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-20
2019 November	DSC_1316.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-19
2019 November	DSC_1316.JPG	Pterygoplichthys	sp. 1	field	Peru	KACV2-20
